Parameters:TParameters:TimeZone=America/New_York;LoyaltyRate=0.5;TransactionUploadRate=1.0,,,,,,,,,,,,,,,
Email,Email,Email,First Name,Last Name,City,State,Zip,Country,Phone Number,Phone Number,Phone Number,Conversion Name,Conversion Time,Conversion Value,Conversion Currency
ngjgx@gmail.com,,,speen,tvmjr,lima,,,PE,+51687322664,,,SSD_test1,08/14/2012 17:01:54,2598,USD
iyvlj@gmail.com,,,wpyxb,akmiv,lima,,,PE,+51593192266,,,SSD_test1,08/14/2012 17:01:54,3269,USD
ovqla@gmail.com,,,bkbbi,sovjk,lima,,,PE,+51716487863,,,SSD_test1,08/14/2012 17:01:54,4665,USD
ewile@gmail.com,,,cndmv,rmwgc,lima,,,PE,+51627822725,,,SSD_test1,08/14/2012 17:01:54,703,USD
lphvg@gmail.com,,,yucqh,zvuuv,lima,,,PE,+51426544296,,,SSD_test1,08/14/2012 17:01:54,3414,USD
cbvgn@gmail.com,,,pqaty,rumjo,lima,,,PE,+51213433612,,,SSD_test1,08/14/2012 17:01:54,4133,USD
znate@gmail.com,,,aswdp,xalyu,lima,,,PE,+51142177275,,,SSD_test1,08/14/2012 17:01:54,2400,USD
xouck@gmail.com,,,tvpaa,gibts,lima,,,PE,+51238772351,,,SSD_test1,08/14/2012 17:01:54,3380,USD
ufvuw@gmail.com,,,isqiu,tsjdw,lima,,,PE,+51937999994,,,SSD_test1,08/14/2012 17:01:54,2002,USD
hdsky@gmail.com,,,dufup,ppdmu,lima,,,PE,+51181869752,,,SSD_test1,08/14/2012 17:01:54,4425,USD
dtlda@gmail.com,,,vrtto,dphsk,lima,,,PE,+51514965916,,,SSD_test1,08/14/2012 17:01:54,3252,USD
sjalp@gmail.com,,,zobek,xuwho,lima,,,PE,+51653275934,,,SSD_test1,08/14/2012 17:01:54,1638,USD
yaqgc@gmail.com,,,lcdru,bjnkj,lima,,,PE,+51965434149,,,SSD_test1,08/14/2012 17:01:54,128,USD
ctijv@gmail.com,,,nqhps,spssz,lima,,,PE,+51623569697,,,SSD_test1,08/14/2012 17:01:54,1933,USD
tmona@gmail.com,,,yotsd,aqqme,lima,,,PE,+51741243938,,,SSD_test1,08/14/2012 17:01:54,2475,USD
utrzt@gmail.com,,,ydtel,itonu,lima,,,PE,+51528442439,,,SSD_test1,08/14/2012 17:01:54,1700,USD
zgfoi@gmail.com,,,jakoy,vfvfd,lima,,,PE,+51817459866,,,SSD_test1,08/14/2012 17:01:54,4113,USD
odfki@gmail.com,,,zmexr,noidt,lima,,,PE,+51892215166,,,SSD_test1,08/14/2012 17:01:54,2125,USD
uvxim@gmail.com,,,whegx,dsluv,arequipa,,,PE,+51149413873,,,SSD_test1,08/14/2012 17:01:54,2507,USD
cmndr@gmail.com,,,cnpuh,xmslg,cuzco,,,PE,+51572642816,,,SSD_test1,08/14/2012 17:01:54,1065,USD
uvwax@gmail.com,,,lxvql,dfszm,piura,,,PE,+51158244191,,,SSD_test1,08/14/2012 17:01:54,399,USD
ucadb@gmail.com,,,jmvdj,jgnmt,lima,,,PE,+51734488828,,,SSD_test1,08/14/2012 17:01:54,4257,USD
zaslt@gmail.com,,,rqbje,tlpix,lima,,,PE,+51254368698,,,SSD_test1,08/14/2012 17:01:54,2045,USD
kwyht@gmail.com,,,cikzo,gzgle,lima,,,PE,+51865292193,,,SSD_test1,08/14/2012 17:01:54,943,USD
zsjiv@gmail.com,,,melar,isxgu,lima,,,PE,+51678881265,,,SSD_test1,08/14/2012 17:01:54,2576,USD
rrttr@gmail.com,,,pgsxq,vlegc,lima,,,PE,+51299454443,,,SSD_test1,08/14/2012 17:01:54,1965,USD
mbtew@gmail.com,,,reybl,jdsqm,lima,,,PE,+51232629725,,,SSD_test1,08/14/2012 17:01:54,4588,USD
dvdsf@gmail.com,,,ryomf,avquf,lima,,,PE,+51643198422,,,SSD_test1,08/14/2012 17:01:54,4128,USD
ydkqy@gmail.com,,,krqwc,jviax,lima,,,PE,+51316359763,,,SSD_test1,08/14/2012 17:01:54,4608,USD
jcnit@gmail.com,,,hxehm,olkjf,lima,,,PE,+51388787689,,,SSD_test1,08/14/2012 17:01:54,92,USD
kgqon@gmail.com,,,kwtlv,ildyr,lima,,,PE,+51819767234,,,SSD_test1,08/14/2012 17:01:54,4698,USD
pkxgd@gmail.com,,,eusrp,poqrv,lima,,,PE,+51419747688,,,SSD_test1,08/14/2012 17:01:54,1626,USD
damkb@gmail.com,,,fdvni,puwco,lima,,,PE,+51186133242,,,SSD_test1,08/14/2012 17:01:54,1997,USD
snpop@gmail.com,,,epvwd,hwdvr,lima,,,PE,+51739411959,,,SSD_test1,08/14/2012 17:01:54,1703,USD
kkira@gmail.com,,,paibq,jtlfw,lima,,,PE,+51218692657,,,SSD_test1,08/14/2012 17:01:54,2914,USD
pqqpx@gmail.com,,,dyolk,zqkku,lima,,,PE,+51895187288,,,SSD_test1,08/14/2012 17:01:54,2352,USD
fsrfg@gmail.com,,,kjqrg,okenr,lima,,,PE,+51278325791,,,SSD_test1,08/14/2012 17:01:54,2317,USD
fcpff@gmail.com,,,xlxxt,qmhsa,lima,,,PE,+51833468784,,,SSD_test1,08/14/2012 17:01:54,336,USD
pedph@gmail.com,,,gdnxs,hvcan,lima,,,PE,+51914919417,,,SSD_test1,08/14/2012 17:01:54,3085,USD
wysqi@gmail.com,,,dawao,yynhm,lima,,,PE,+51429423626,,,SSD_test1,08/14/2012 17:01:54,2662,USD
vdhoq@gmail.com,,,uhhxl,bsvyq,lima,,,PE,+51848921312,,,SSD_test1,08/14/2012 17:01:54,3793,USD
scyfr@gmail.com,,,mgdah,pvuvz,lima,,,PE,+51772315278,,,SSD_test1,08/14/2012 17:01:54,2558,USD
tfpon@gmail.com,,,gbsrm,gvuuv,lima,,,PE,+51119128294,,,SSD_test1,08/14/2012 17:01:54,3944,USD
errug@gmail.com,,,gbvfn,yuquc,arequipa,,,PE,+51724798379,,,SSD_test1,08/14/2012 17:01:54,1286,USD
chpkc@gmail.com,,,wxhet,ozjcu,cuzco,,,PE,+51182755711,,,SSD_test1,08/14/2012 17:01:54,631,USD
ffptj@gmail.com,,,cdgyn,dlklj,piura,,,PE,+51332931471,,,SSD_test1,08/14/2012 17:01:54,4769,USD
jrkir@gmail.com,,,paaqk,nxrjf,lima,,,PE,+51556832325,,,SSD_test1,08/14/2012 17:01:54,4875,USD
vuuvi@gmail.com,,,gxdoe,gioxm,lima,,,PE,+51757697386,,,SSD_test1,08/14/2012 17:01:54,508,USD
auxmo@gmail.com,,,jyjwr,qomkn,lima,,,PE,+51371589645,,,SSD_test1,08/14/2012 17:01:54,1375,USD
bdzhr@gmail.com,,,vemyn,gcyan,lima,,,PE,+51797485874,,,SSD_test1,08/14/2012 17:01:54,1057,USD
eqbnw@gmail.com,,,hyzzt,tbiwe,lima,,,PE,+51481659717,,,SSD_test1,08/14/2012 17:01:54,4178,USD
jopha@gmail.com,,,snvla,oyemd,lima,,,PE,+51486647218,,,SSD_test1,08/14/2012 17:01:54,1044,USD
cbrhi@gmail.com,,,epsyr,tekkp,lima,,,PE,+51514272962,,,SSD_test1,08/14/2012 17:01:54,1890,USD
eitdo@gmail.com,,,eeyjk,lorjl,lima,,,PE,+51817364917,,,SSD_test1,08/14/2012 17:01:54,605,USD
snsdp@gmail.com,,,burqu,kjutf,lima,,,PE,+51474747438,,,SSD_test1,08/14/2012 17:01:54,1593,USD
wrzhc@gmail.com,,,tynri,zlahs,lima,,,PE,+51711582178,,,SSD_test1,08/14/2012 17:01:54,1147,USD
xdzyh@gmail.com,,,gynbr,icdim,lima,,,PE,+51562216414,,,SSD_test1,08/14/2012 17:01:54,2467,USD
ccdcb@gmail.com,,,ffbse,kmvpk,lima,,,PE,+51256938642,,,SSD_test1,08/14/2012 17:01:54,3780,USD
xvssu@gmail.com,,,jzlmq,hvgjk,lima,,,PE,+51571537285,,,SSD_test1,08/14/2012 17:01:54,520,USD
cmxtj@gmail.com,,,uvrqk,uqibv,lima,,,PE,+51251917587,,,SSD_test1,08/14/2012 17:01:54,4919,USD
yroxv@gmail.com,,,xdvkq,uxevg,lima,,,PE,+51216171539,,,SSD_test1,08/14/2012 17:01:54,4153,USD
xwzxq@gmail.com,,,agnvg,zutpg,lima,,,PE,+51624145571,,,SSD_test1,08/14/2012 17:01:54,594,USD
bspdi@gmail.com,,,nzjdy,wmtho,lima,,,PE,+51581518797,,,SSD_test1,08/14/2012 17:01:54,4110,USD
oyyny@gmail.com,,,saggp,vtqnb,lima,,,PE,+51515167984,,,SSD_test1,08/14/2012 17:01:54,679,USD
lrcey@gmail.com,,,ssrho,fuxld,lima,,,PE,+51118962995,,,SSD_test1,08/14/2012 17:01:54,2671,USD
qhcbu@gmail.com,,,vqrrt,yvqmf,lima,,,PE,+51782588923,,,SSD_test1,08/14/2012 17:01:54,3629,USD
txjoh@gmail.com,,,dwuzu,pumud,lima,,,PE,+51595322155,,,SSD_test1,08/14/2012 17:01:54,3412,USD
bhmya@gmail.com,,,inbhx,ispeo,lima,,,PE,+51565976339,,,SSD_test1,08/14/2012 17:01:54,2480,USD
nyhzz@gmail.com,,,skfeg,tqjlj,arequipa,,,PE,+51425483676,,,SSD_test1,08/14/2012 17:01:54,4165,USD
humfv@gmail.com,,,srlfo,krben,cuzco,,,PE,+51981584431,,,SSD_test1,08/14/2012 17:01:54,4919,USD
arebm@gmail.com,,,maxdc,hvhrd,piura,,,PE,+51886855274,,,SSD_test1,08/14/2012 17:01:54,4821,USD
foson@gmail.com,,,cjxhy,nwudw,lima,,,PE,+51876479286,,,SSD_test1,08/14/2012 17:01:54,1598,USD
ifdna@gmail.com,,,ugwzn,qudkk,lima,,,PE,+51674725678,,,SSD_test1,08/14/2012 17:01:54,591,USD
wvwpp@gmail.com,,,pfhzg,fsiif,lima,,,PE,+51132413979,,,SSD_test1,08/14/2012 17:01:54,2478,USD
ialmq@gmail.com,,,adlli,jkpch,lima,,,PE,+51964946244,,,SSD_test1,08/14/2012 17:01:54,3364,USD
oeiro@gmail.com,,,beehm,tnfwx,lima,,,PE,+51688345493,,,SSD_test1,08/14/2012 17:01:54,4838,USD
wtqeh@gmail.com,,,gztnq,flacz,lima,,,PE,+51214854983,,,SSD_test1,08/14/2012 17:01:54,3784,USD
ailvf@gmail.com,,,hbapu,gmkda,lima,,,PE,+51277132978,,,SSD_test1,08/14/2012 17:01:54,2379,USD
nszao@gmail.com,,,nxfbw,fdpei,lima,,,PE,+51133399229,,,SSD_test1,08/14/2012 17:01:54,2763,USD
hpbio@gmail.com,,,enkzu,cietu,lima,,,PE,+51946942251,,,SSD_test1,08/14/2012 17:01:54,3036,USD
nlhcz@gmail.com,,,mujcn,kqidi,lima,,,PE,+51744999824,,,SSD_test1,08/14/2012 17:01:54,1100,USD
cqxvm@gmail.com,,,gjrzu,lxron,lima,,,PE,+51836686485,,,SSD_test1,08/14/2012 17:01:54,1317,USD
ldlkn@gmail.com,,,rgaph,fhbiv,lima,,,PE,+51656598335,,,SSD_test1,08/14/2012 17:01:54,2794,USD
qosxn@gmail.com,,,wtdoy,ubrll,lima,,,PE,+51234659447,,,SSD_test1,08/14/2012 17:01:54,1014,USD
oqpmu@gmail.com,,,opuop,awpwx,lima,,,PE,+51486947678,,,SSD_test1,08/14/2012 17:01:54,2058,USD
qfulu@gmail.com,,,vfbnc,rohoa,lima,,,PE,+51984346733,,,SSD_test1,08/14/2012 17:01:54,2586,USD
hqymd@gmail.com,,,jkduv,ipylr,lima,,,PE,+51959518455,,,SSD_test1,08/14/2012 17:01:54,4203,USD
zpsxi@gmail.com,,,axtwk,chhrx,lima,,,PE,+51523569245,,,SSD_test1,08/14/2012 17:01:54,4538,USD
ghhkw@gmail.com,,,ziuel,trbhq,lima,,,PE,+51746661273,,,SSD_test1,08/14/2012 17:01:54,4600,USD
wsguq@gmail.com,,,gvnek,rrlpy,lima,,,PE,+51918267215,,,SSD_test1,08/14/2012 17:01:54,259,USD
tpzxs@gmail.com,,,ybhjf,xdzvp,lima,,,PE,+51516653481,,,SSD_test1,08/14/2012 17:01:54,1305,USD
hpmmm@gmail.com,,,vaqvi,uxpcx,lima,,,PE,+51219423153,,,SSD_test1,08/14/2012 17:01:54,569,USD
hwsfw@gmail.com,,,pzpgt,wmttx,lima,,,PE,+51317435177,,,SSD_test1,08/14/2012 17:01:54,1421,USD
spjfd@gmail.com,,,scefl,oxeeb,arequipa,,,PE,+51287692473,,,SSD_test1,08/14/2012 17:01:54,2177,USD
dgqey@gmail.com,,,qqgse,byevy,cuzco,,,PE,+51474761648,,,SSD_test1,08/14/2012 17:01:54,2460,USD
onjev@gmail.com,,,okloh,hyqbv,piura,,,PE,+51629219771,,,SSD_test1,08/14/2012 17:01:54,4160,USD
qzjih@gmail.com,,,mqplk,widdi,lima,,,PE,+51733254231,,,SSD_test1,08/14/2012 17:01:54,1326,USD
xuomy@gmail.com,,,nwqaf,fsbqu,lima,,,PE,+51869674724,,,SSD_test1,08/14/2012 17:01:54,2010,USD
oreab@gmail.com,,,fyztc,tnunq,lima,,,PE,+51615259847,,,SSD_test1,08/14/2012 17:01:54,3806,USD
zbfpo@gmail.com,,,ymoyq,kisgv,lima,,,PE,+51713262937,,,SSD_test1,08/14/2012 17:01:54,3933,USD
xskfv@gmail.com,,,tavuw,kfdpu,lima,,,PE,+51827142419,,,SSD_test1,08/14/2012 17:01:54,2706,USD
ugkbv@gmail.com,,,fgaor,uzizx,lima,,,PE,+51372122372,,,SSD_test1,08/14/2012 17:01:54,4273,USD
yjauh@gmail.com,,,njdnz,yktul,lima,,,PE,+51615565278,,,SSD_test1,08/14/2012 17:01:54,1984,USD
xkuea@gmail.com,,,miqce,ntreo,lima,,,PE,+51239928272,,,SSD_test1,08/14/2012 17:01:54,2943,USD
yvgdq@gmail.com,,,akymj,kbfqk,lima,,,PE,+51188412786,,,SSD_test1,08/14/2012 17:01:54,1060,USD
niypj@gmail.com,,,wynst,txgex,lima,,,PE,+51232426543,,,SSD_test1,08/14/2012 17:01:54,3687,USD
sdyed@gmail.com,,,suiyk,mmhqj,lima,,,PE,+51943188844,,,SSD_test1,08/14/2012 17:01:54,2118,USD
mmtfb@gmail.com,,,lfizt,qelva,lima,,,PE,+51563951612,,,SSD_test1,08/14/2012 17:01:54,3104,USD
qvjjv@gmail.com,,,ewmhs,okqed,lima,,,PE,+51782542655,,,SSD_test1,08/14/2012 17:01:54,4938,USD
hoxeb@gmail.com,,,fldte,wzpew,lima,,,PE,+51984191721,,,SSD_test1,08/14/2012 17:01:54,1669,USD
yjfaj@gmail.com,,,cctlc,niytm,lima,,,PE,+51579773951,,,SSD_test1,08/14/2012 17:01:54,2959,USD
wljtb@gmail.com,,,slfjw,vemta,lima,,,PE,+51776718224,,,SSD_test1,08/14/2012 17:01:54,4073,USD
hudnt@gmail.com,,,qrlyx,rvmoy,lima,,,PE,+51731393633,,,SSD_test1,08/14/2012 17:01:54,4806,USD
trkte@gmail.com,,,ahbdm,esgld,lima,,,PE,+51596692444,,,SSD_test1,08/14/2012 17:01:54,3072,USD
rfkgz@gmail.com,,,jakqq,bnzlm,lima,,,PE,+51325269144,,,SSD_test1,08/14/2012 17:01:54,1954,USD
sbwed@gmail.com,,,iiyem,fjfwq,lima,,,PE,+51282228854,,,SSD_test1,08/14/2012 17:01:54,1646,USD
shhwi@gmail.com,,,voztz,xrlsl,lima,,,PE,+51326272864,,,SSD_test1,08/14/2012 17:01:54,2113,USD
zxsbn@gmail.com,,,hjosj,qbmlg,lima,,,PE,+51295392359,,,SSD_test1,08/14/2012 17:01:54,504,USD
tmveh@gmail.com,,,ecavy,mnexf,arequipa,,,PE,+51638362894,,,SSD_test1,08/14/2012 17:01:54,3953,USD
xlbee@gmail.com,,,ynhzq,vrkzi,cuzco,,,PE,+51735459319,,,SSD_test1,08/14/2012 17:01:54,1260,USD
uvgvv@gmail.com,,,opppg,jzteq,piura,,,PE,+51137853521,,,SSD_test1,08/14/2012 17:01:54,1282,USD
xsmpe@gmail.com,,,swrhy,qqwlx,lima,,,PE,+51587551531,,,SSD_test1,08/14/2012 17:01:54,1689,USD
bwhcp@gmail.com,,,nqbrv,zasmp,lima,,,PE,+51998851814,,,SSD_test1,08/14/2012 17:01:54,3430,USD
cppfj@gmail.com,,,zjtnf,tbmog,lima,,,PE,+51212869261,,,SSD_test1,08/14/2012 17:01:54,4159,USD
catdi@gmail.com,,,calbj,sngmv,lima,,,PE,+51866596123,,,SSD_test1,08/14/2012 17:01:54,418,USD
yumvg@gmail.com,,,aufkx,kwuib,lima,,,PE,+51457757132,,,SSD_test1,08/14/2012 17:01:54,2386,USD
cuneq@gmail.com,,,ovwrf,zovpo,lima,,,PE,+51831458388,,,SSD_test1,08/14/2012 17:01:54,1379,USD
cxquq@gmail.com,,,pvxet,gszhy,lima,,,PE,+51962379644,,,SSD_test1,08/14/2012 17:01:54,2151,USD
ptxmn@gmail.com,,,gfequ,lzobf,lima,,,PE,+51215418699,,,SSD_test1,08/14/2012 17:01:54,2299,USD
bomks@gmail.com,,,hsjsm,ludrd,lima,,,PE,+51586848584,,,SSD_test1,08/14/2012 17:01:54,3292,USD
svkzo@gmail.com,,,jxwtn,sqkto,lima,,,PE,+51226319189,,,SSD_test1,08/14/2012 17:01:54,4485,USD
zekqk@gmail.com,,,iegzj,yytgj,lima,,,PE,+51822363317,,,SSD_test1,08/14/2012 17:01:54,1645,USD
vvzxy@gmail.com,,,mwnof,skiup,lima,,,PE,+51483434626,,,SSD_test1,08/14/2012 17:01:54,600,USD
neafp@gmail.com,,,nbemw,iqbxd,lima,,,PE,+51698469635,,,SSD_test1,08/14/2012 17:01:54,4228,USD
yjrht@gmail.com,,,enlru,gicus,lima,,,PE,+51199817427,,,SSD_test1,08/14/2012 17:01:54,795,USD
bwkrs@gmail.com,,,ugzci,bjgsi,lima,,,PE,+51528642665,,,SSD_test1,08/14/2012 17:01:54,3827,USD
bhwfi@gmail.com,,,uuzfk,gsrag,lima,,,PE,+51817541411,,,SSD_test1,08/14/2012 17:01:54,2361,USD
uwlnl@gmail.com,,,cdjmw,vecvh,lima,,,PE,+51986714129,,,SSD_test1,08/14/2012 17:01:54,2661,USD
whgpn@gmail.com,,,hanqv,jbanx,lima,,,PE,+51197678815,,,SSD_test1,08/14/2012 17:01:54,2868,USD
meuyq@gmail.com,,,wuczk,dwyxc,lima,,,PE,+51237291918,,,SSD_test1,08/14/2012 17:01:54,455,USD
grlzp@gmail.com,,,rvyoz,nimcg,lima,,,PE,+51926618292,,,SSD_test1,08/14/2012 17:01:54,1443,USD
axvpi@gmail.com,,,gijib,rbnwg,lima,,,PE,+51116879236,,,SSD_test1,08/14/2012 17:01:54,1262,USD
gtpyt@gmail.com,,,sbiod,jcfqj,lima,,,PE,+51943324255,,,SSD_test1,08/14/2012 17:01:54,1298,USD
xmelg@gmail.com,,,vfmfh,fvfns,arequipa,,,PE,+51547163754,,,SSD_test1,08/14/2012 17:01:54,3673,USD
ugfyr@gmail.com,,,nfucm,aabnj,cuzco,,,PE,+51162415194,,,SSD_test1,08/14/2012 17:01:54,4064,USD
zdcje@gmail.com,,,quzcu,iqubv,piura,,,PE,+51871892974,,,SSD_test1,08/14/2012 17:01:54,781,USD
ltnch@gmail.com,,,ncfow,uddyh,lima,,,PE,+51485493645,,,SSD_test1,08/14/2012 17:01:54,3584,USD
ellbp@gmail.com,,,hzlvz,vjyqc,lima,,,PE,+51335412543,,,SSD_test1,08/14/2012 17:01:54,3729,USD
bvvyu@gmail.com,,,uivkl,cbtlp,lima,,,PE,+51791963462,,,SSD_test1,08/14/2012 17:01:54,1555,USD
oawcy@gmail.com,,,zuifa,cujpq,lima,,,PE,+51822546589,,,SSD_test1,08/14/2012 17:01:54,4984,USD
nhakd@gmail.com,,,odjjs,jnvst,lima,,,PE,+51799214743,,,SSD_test1,08/14/2012 17:01:54,554,USD
ucpdf@gmail.com,,,tgyfp,jkjue,lima,,,PE,+51382323753,,,SSD_test1,08/14/2012 17:01:54,187,USD
baqbr@gmail.com,,,arswx,lfqcq,lima,,,PE,+51317333757,,,SSD_test1,08/14/2012 17:01:54,2143,USD
notgk@gmail.com,,,qjjwu,xmocu,lima,,,PE,+51398833451,,,SSD_test1,08/14/2012 17:01:54,3793,USD
nkslq@gmail.com,,,fmqpk,pxemr,lima,,,PE,+51786117993,,,SSD_test1,08/14/2012 17:01:54,4936,USD
nlfru@gmail.com,,,dmotl,eamsr,lima,,,PE,+51618675354,,,SSD_test1,08/14/2012 17:01:54,519,USD
cdxsi@gmail.com,,,whamt,nfmdl,lima,,,PE,+51362223637,,,SSD_test1,08/14/2012 17:01:54,2931,USD
hgsex@gmail.com,,,fmnqt,fayqu,lima,,,PE,+51562823299,,,SSD_test1,08/14/2012 17:01:54,4019,USD
suqtc@gmail.com,,,ppmfs,qctbl,lima,,,PE,+51263965224,,,SSD_test1,08/14/2012 17:01:54,4208,USD
hgxau@gmail.com,,,cocwa,hrylx,lima,,,PE,+51728498642,,,SSD_test1,08/14/2012 17:01:54,4517,USD
yjyou@gmail.com,,,amlbk,odogy,lima,,,PE,+51936946318,,,SSD_test1,08/14/2012 17:01:54,220,USD
nxnot@gmail.com,,,kwamg,denbp,lima,,,PE,+51393216712,,,SSD_test1,08/14/2012 17:01:54,4330,USD
etbay@gmail.com,,,ndwss,vlowf,lima,,,PE,+51324391879,,,SSD_test1,08/14/2012 17:01:54,2567,USD
cjpby@gmail.com,,,wyqyi,pogrj,lima,,,PE,+51531546455,,,SSD_test1,08/14/2012 17:01:54,4008,USD
wawti@gmail.com,,,tbrpu,eevqd,lima,,,PE,+51518733852,,,SSD_test1,08/14/2012 17:01:54,985,USD
apsqd@gmail.com,,,puode,gfpmn,lima,,,PE,+51978925928,,,SSD_test1,08/14/2012 17:01:54,2132,USD
rcjls@gmail.com,,,wabji,ntvqw,lima,,,PE,+51298876934,,,SSD_test1,08/14/2012 17:01:54,4712,USD
wabkb@gmail.com,,,gaujs,uywrx,lima,,,PE,+51143243979,,,SSD_test1,08/14/2012 17:01:54,4787,USD
sjnsg@gmail.com,,,bmfuc,ziwmy,arequipa,,,PE,+51821739867,,,SSD_test1,08/14/2012 17:01:54,617,USD
ldzck@gmail.com,,,sdfvv,mjlzj,cuzco,,,PE,+51197822848,,,SSD_test1,08/14/2012 17:01:54,85,USD
bvvjv@gmail.com,,,dosrs,oikdv,piura,,,PE,+51748856362,,,SSD_test1,08/14/2012 17:01:54,2140,USD
murww@gmail.com,,,zxwxk,umfql,lima,,,PE,+51375825254,,,SSD_test1,08/14/2012 17:01:54,1507,USD
fvqsl@gmail.com,,,vyavc,unisl,lima,,,PE,+51441445813,,,SSD_test1,08/14/2012 17:01:54,2025,USD
jrniq@gmail.com,,,wazek,mlnky,lima,,,PE,+51218264272,,,SSD_test1,08/14/2012 17:01:54,3885,USD
pxleg@gmail.com,,,ysajp,bsfip,lima,,,PE,+51111867787,,,SSD_test1,08/14/2012 17:01:54,836,USD
ynevy@gmail.com,,,mejuk,wvnhp,lima,,,PE,+51958894186,,,SSD_test1,08/14/2012 17:01:54,1500,USD
fonfg@gmail.com,,,vhrmj,hnbnh,lima,,,PE,+51916854228,,,SSD_test1,08/14/2012 17:01:54,3791,USD
auipd@gmail.com,,,lpqxd,fasec,lima,,,PE,+51287363979,,,SSD_test1,08/14/2012 17:01:54,734,USD
tjpiy@gmail.com,,,yojqj,vtfbv,lima,,,PE,+51444114823,,,SSD_test1,08/14/2012 17:01:54,2555,USD
zubqv@gmail.com,,,pcsex,eucba,lima,,,PE,+51251747132,,,SSD_test1,08/14/2012 17:01:54,164,USD
ftqdx@gmail.com,,,qqrgr,bosab,lima,,,PE,+51934577729,,,SSD_test1,08/14/2012 17:01:54,366,USD
vqxsa@gmail.com,,,tcahp,bowsj,lima,,,PE,+51846751651,,,SSD_test1,08/14/2012 17:01:54,4675,USD
pugpw@gmail.com,,,trulg,duspj,lima,,,PE,+51584537641,,,SSD_test1,08/14/2012 17:01:54,376,USD
mkjyf@gmail.com,,,wtxto,cfbnz,lima,,,PE,+51481466693,,,SSD_test1,08/14/2012 17:01:54,3585,USD
enaee@gmail.com,,,mbewv,pjeys,lima,,,PE,+51265239181,,,SSD_test1,08/14/2012 17:01:54,233,USD
bbegm@gmail.com,,,zdqkl,caoji,lima,,,PE,+51817525915,,,SSD_test1,08/14/2012 17:01:54,585,USD
srrhc@gmail.com,,,zsxmi,zvcqv,lima,,,PE,+51813541332,,,SSD_test1,08/14/2012 17:01:54,2845,USD
uqbfc@gmail.com,,,cyoct,cclme,lima,,,PE,+51786991332,,,SSD_test1,08/14/2012 17:01:54,3539,USD
mcevy@gmail.com,,,czucf,odemv,lima,,,PE,+51633875247,,,SSD_test1,08/14/2012 17:01:54,3535,USD
tmqmm@gmail.com,,,gvwoa,zvdfp,lima,,,PE,+51889583497,,,SSD_test1,08/14/2012 17:01:54,3141,USD
azbzn@gmail.com,,,rbcil,woowy,lima,,,PE,+51537988257,,,SSD_test1,08/14/2012 17:01:54,4831,USD
dvxpv@gmail.com,,,ykapa,fnuca,lima,,,PE,+51217931617,,,SSD_test1,08/14/2012 17:01:54,867,USD
yjjmd@gmail.com,,,glckw,oeaxw,lima,,,PE,+51766373767,,,SSD_test1,08/14/2012 17:01:54,3922,USD
oaqwm@gmail.com,,,mgibw,uvsjc,arequipa,,,PE,+51981189466,,,SSD_test1,08/14/2012 17:01:54,553,USD
uuise@gmail.com,,,qrstx,adtfs,cuzco,,,PE,+51918426736,,,SSD_test1,08/14/2012 17:01:54,2143,USD
mmnym@gmail.com,,,djozj,wwmvh,piura,,,PE,+51147545879,,,SSD_test1,08/14/2012 17:01:54,494,USD
rltma@gmail.com,,,leuio,pvnmn,lima,,,PE,+51215528163,,,SSD_test1,08/14/2012 17:01:54,296,USD
gdvbo@gmail.com,,,kexiz,pwwxi,lima,,,PE,+51645363363,,,SSD_test1,08/14/2012 17:01:54,168,USD
rslzo@gmail.com,,,avehm,befai,lima,,,PE,+51728131723,,,SSD_test1,08/14/2012 17:01:54,1081,USD
skuwp@gmail.com,,,uivmt,xxdkb,lima,,,PE,+51769752989,,,SSD_test1,08/14/2012 17:01:54,40,USD
twcbv@gmail.com,,,irvpa,klsfy,lima,,,PE,+51826585687,,,SSD_test1,08/14/2012 17:01:54,2644,USD
leymt@gmail.com,,,qsblt,dkbvz,lima,,,PE,+51533961314,,,SSD_test1,08/14/2012 17:01:54,4327,USD
ubmyy@gmail.com,,,cdkuy,ihobk,lima,,,PE,+51691198638,,,SSD_test1,08/14/2012 17:01:54,3372,USD
lbrou@gmail.com,,,zvono,mzrpx,lima,,,PE,+51134522563,,,SSD_test1,08/14/2012 17:01:54,4060,USD
oovje@gmail.com,,,dxeaj,mzbxw,lima,,,PE,+51617348395,,,SSD_test1,08/14/2012 17:01:54,2423,USD
txhah@gmail.com,,,uxnzr,zqqye,lima,,,PE,+51697331364,,,SSD_test1,08/14/2012 17:01:54,5,USD
ajqli@gmail.com,,,hobbn,hcsco,lima,,,PE,+51791215171,,,SSD_test1,08/14/2012 17:01:54,1309,USD
kfqow@gmail.com,,,psczz,decbs,lima,,,PE,+51296452692,,,SSD_test1,08/14/2012 17:01:54,2415,USD
lkykz@gmail.com,,,adnyv,objsy,lima,,,PE,+51123478428,,,SSD_test1,08/14/2012 17:01:54,1778,USD
chrzu@gmail.com,,,oekfe,xrujm,lima,,,PE,+51538665689,,,SSD_test1,08/14/2012 17:01:54,4852,USD
dsweu@gmail.com,,,cqtbm,ugume,lima,,,PE,+51522922275,,,SSD_test1,08/14/2012 17:01:54,2548,USD
weyxl@gmail.com,,,tnohs,bpdum,lima,,,PE,+51779669964,,,SSD_test1,08/14/2012 17:01:54,4211,USD
